Date,Close,High,Low,Open,Volume,ema20
2024-08-12 11:10:00-04:00,535.22,535.66,535.22,535.23,190028.0,534.2468239111047
2024-08-12 11:15:00-04:00,535.13,535.35,534.92,535.22,240711.0,534.330935919571
2024-08-12 11:20:00-04:00,532.08,535.24,532.03,535.15,648281.0,534.116561070088
2024-08-12 11:25:00-04:00,532.89,532.98,531.86,532.1,927917.0,533.9997457300796
2024-08-12 11:30:00-04:00,532.64,532.87,532.13,532.86,390339.0,533.8702461367386
2024-08-12 11:35:00-04:00,532.74,532.99,532.39,532.65,387959.0,533.7626036475255
2024-08-12 11:40:00-04:00,532.96,533.04,532.4,532.76,287135.0,533.686165204904
2024-08-12 11:45:00-04:00,533.4,533.41,532.55,532.95,276820.0,533.6589113758655
2024-08-12 11:50:00-04:00,534.33,534.38,533.3,533.39,439376.0,533.722824578164
2024-08-12 11:55:00-04:00,534.83,534.97,534.14,534.3,286878.0,533.8282698564341
2024-08-12 12:00:00-04:00,534.52,535.15,534.38,534.83,347925.0,533.894148917726
2024-08-12 12:05:00-04:00,534.3,534.63,533.84,534.54,418792.0,533.9328014017522
2024-08-12 12:10:00-04:00,534.22,534.41,533.97,534.29,168918.0,533.9601536492044
2024-08-12 12:15:00-04:00,533.98,534.34,533.76,534.28,251462.0,533.9620437778516
2024-08-12 12:20:00-04:00,534.21,534.27,533.78,533.96,210285.0,533.9856586561515
2024-08-12 12:25:00-04:00,534.08,534.33,533.82,534.19,173250.0,533.9946435460419
2024-08-12 12:30:00-04:00,533.9,534.44,533.85,534.07,213960.0,533.9856298749902
2024-08-12 12:35:00-04:00,534.3,534.37,533.62,533.85,224553.0,534.0155698868958
2024-08-12 12:40:00-04:00,534.12,534.43,533.77,534.31,147670.0,534.0255156119533
2024-08-12 12:45:00-04:00,534.35,534.56,534.14,534.14,122911.0,534.0564188870054
2024-08-12 12:50:00-04:00,534.11,534.3,533.86,534.24,138963.0,534.0615218501478
2024-08-12 12:55:00-04:00,532.76,534.21,532.74,534.13,407726.0,533.9375673882289
2024-08-12 13:00:00-04:00,532.74,532.88,532.1,532.78,376370.0,533.8235133512547
2024-08-12 13:05:00-04:00,532.89,532.93,532.54,532.73,151229.0,533.7346073178019
2024-08-12 13:10:00-04:00,533.08,533.15,532.64,532.89,143780.0,533.6722637637255
2024-08-12 13:15:00-04:00,533.69,533.74,533.05,533.05,190057.0,533.673952929085
2024-08-12 13:20:00-04:00,533.85,534.23,533.59,533.7,207431.0,533.6907193167912
2024-08-12 13:25:00-04:00,533.44,533.79,532.86,533.79,227522.0,533.6668412866205
2024-08-12 13:30:00-04:00,533.8,533.81,533.43,533.44,92870.0,533.6795230688472
2024-08-12 13:35:00-04:00,533.5,533.88,533.09,533.8,155423.0,533.6624256337188
2024-08-12 13:40:00-04:00,533.06,533.61,532.84,533.51,123877.0,533.6050517638408
2024-08-12 13:45:00-04:00,532.52,533.25,532.52,533.01,207359.0,533.5017135006179
2024-08-12 13:50:00-04:00,532.22,532.55,531.76,532.5,333567.0,533.3796455481781
2024-08-12 13:55:00-04:00,532.43,532.53,532.18,532.23,255923.0,533.2892031150183
2024-08-12 14:00:00-04:00,532.73,532.87,532.3,532.42,256488.0,533.2359456754928
2024-08-12 14:05:00-04:00,532.39,532.76,532.18,532.73,298958.0,533.155379420684
2024-08-12 14:10:00-04:00,532.91,532.96,532.35,532.41,238005.0,533.1320099520474
2024-08-12 14:15:00-04:00,532.62,533.0,532.55,532.89,141425.0,533.0832470994715
2024-08-12 14:20:00-04:00,532.49,533.16,532.49,532.61,219382.0,533.0267473757123
2024-08-12 14:25:00-04:00,532.64,532.95,532.45,532.48,186425.0,532.9899142923111
2024-08-12 14:30:00-04:00,532.72,532.85,532.39,532.62,196020.0,532.9642081692339
2024-08-12 14:35:00-04:00,532.94,533.07,532.6,532.73,173952.0,532.9619026293068
2024-08-12 14:40:00-04:00,532.92,533.08,532.62,532.91,211651.0,532.9579119027061
2024-08-12 14:45:00-04:00,532.91,533.05,532.71,532.93,229409.0,532.9533488643531
2024-08-12 14:50:00-04:00,532.97,533.21,532.8,532.92,248865.0,532.9549346867957
2024-08-12 14:55:00-04:00,533.21,533.26,532.92,532.93,231641.0,532.9792266213866
2024-08-12 15:00:00-04:00,533.01,533.23,532.76,533.21,230963.0,532.9821574193497
2024-08-12 15:05:00-04:00,532.68,532.99,532.46,532.99,297468.0,532.9533805222688
2024-08-12 15:10:00-04:00,532.6,533.15,532.44,532.67,329637.0,532.9197252344337
2024-08-12 15:15:00-04:00,532.75,532.91,532.36,532.61,454062.0,532.9035609263924
2024-08-12 15:20:00-04:00,532.83,532.91,532.49,532.74,223026.0,532.8965551238789
2024-08-12 15:25:00-04:00,532.63,533.0,532.61,532.86,297298.0,532.8711689216047
2024-08-12 15:30:00-04:00,532.56,533.02,532.52,532.65,230428.0,532.8415337862139
2024-08-12 15:35:00-04:00,532.27,532.71,532.05,532.55,513301.0,532.7871019970506
2024-08-12 15:40:00-04:00,532.11,532.4,531.94,532.27,524939.0,532.7226160925696
2024-08-12 15:45:00-04:00,532.14,532.34,531.93,532.11,702251.0,532.6671288456582
2024-08-12 15:50:00-04:00,532.33,532.69,531.76,532.12,1235181.0,532.6350213365479
2024-08-12 15:55:00-04:00,533.25,533.3,532.19,532.34,2481618.0,532.6935907330671
2024-08-13 09:30:00-04:00,537.41,537.69,536.28,536.53,1336086.0,533.1427725680131
2024-08-13 09:35:00-04:00,537.14,537.63,537.02,537.41,662334.0,533.523460894869
2024-08-13 09:40:00-04:00,537.59,537.66,537.05,537.18,384403.0,533.9107503334529
2024-08-13 09:45:00-04:00,538.07,538.27,537.6,537.6,525615.0,534.3068693493145
2024-08-13 09:50:00-04:00,537.87,538.45,537.81,538.12,409525.0,534.6462151255703
2024-08-13 09:55:00-04:00,537.78,538.07,537.13,537.87,567670.0,534.944670827897
2024-08-13 10:00:00-04:00,537.42,537.93,537.19,537.79,580687.0,535.1804164633354
2024-08-13 10:05:00-04:00,537.13,537.73,536.89,537.44,456201.0,535.3660910858749
2024-08-13 10:10:00-04:00,537.18,537.62,536.81,537.16,514041.0,535.5388443157916
2024-08-13 10:15:00-04:00,536.89,537.38,536.58,537.18,313261.0,535.6675258095257
2024-08-13 10:20:00-04:00,537.27,537.33,536.77,536.87,302472.0,535.8201423990947
2024-08-13 10:25:00-04:00,537.48,537.53,537.03,537.27,220685.0,535.9782240753714
2024-08-13 10:30:00-04:00,536.88,537.46,536.33,537.46,322687.0,536.0641074967646
2024-08-13 10:35:00-04:00,537.41,537.41,536.89,536.89,215318.0,536.192287735168
2024-08-13 10:40:00-04:00,537.68,537.79,537.31,537.4,191344.0,536.3339746175329
2024-08-13 10:45:00-04:00,538.41,538.41,537.62,537.69,240516.0,536.531691320625
2024-08-13 10:50:00-04:00,538.34,538.54,538.03,538.41,237190.0,536.7039111948512
2024-08-13 10:55:00-04:00,538.33,538.45,538.16,538.33,174021.0,536.8587767953416
2024-08-13 11:00:00-04:00,538.66,538.69,538.23,538.35,259232.0,537.0303218624518
2024-08-13 11:05:00-04:00,538.41,538.77,538.4,538.66,189120.0,537.1617197803135
2024-08-13 11:10:00-04:00,538.51,538.65,538.17,538.42,228830.0,537.2901274202837
2024-08-13 11:15:00-04:00,538.61,538.69,538.47,538.5,108212.0,537.4158295707329
2024-08-13 11:20:00-04:00,538.91,538.98,538.58,538.61,208117.0,537.5581315163773
2024-08-13 11:25:00-04:00,538.69,538.94,538.59,538.92,204032.0,537.6659285148176
2024-08-13 11:30:00-04:00,538.78,538.84,538.51,538.68,141748.0,537.7720305610254
2024-08-13 11:35:00-04:00,538.81,538.88,538.55,538.79,152169.0,537.8708847933087
2024-08-13 11:40:00-04:00,538.74,538.97,538.66,538.8,154696.0,537.9536576701365
2024-08-13 11:45:00-04:00,539.14,539.19,538.64,538.74,166402.0,538.0666426539331
2024-08-13 11:50:00-04:00,539.28,539.29,538.97,539.13,142039.0,538.1822004964156
2024-08-13 11:55:00-04:00,539.0,539.29,538.93,539.23,203271.0,538.2600861634236
2024-08-13 12:00:00-04:00,539.15,539.16,538.73,539.01,204874.0,538.3448398621451
2024-08-13 12:05:00-04:00,539.31,539.49,539.08,539.15,202330.0,538.4367598752742
2024-08-13 12:10:00-04:00,539.35,539.4,539.16,539.31,194865.0,538.5237351252481
2024-08-13 12:15:00-04:00,539.86,539.87,539.31,539.36,401976.0,538.650998446653
2024-08-13 12:20:00-04:00,539.78,540.18,539.74,539.85,383593.0,538.7585224041146
2024-08-13 12:25:00-04:00,539.69,539.95,539.52,539.79,267966.0,538.8472345561037
2024-08-13 12:30:00-04:00,539.61,539.72,539.27,539.7,240142.0,538.9198788840938
2024-08-13 12:35:00-04:00,539.96,539.97,539.47,539.62,189157.0,539.0189380379896
2024-08-13 12:40:00-04:00,540.29,540.35,539.92,539.96,346428.0,539.1399915581811
2024-08-13 12:45:00-04:00,540.81,540.84,540.15,540.3,377832.0,539.2990399812115
2024-08-13 12:50:00-04:00,540.94,541.12,540.78,540.85,379650.0,539.4553218877628
2024-08-13 12:55:00-04:00,541.03,541.1,540.88,540.94,282603.0,539.6052912317854
2024-08-13 13:00:00-04:00,540.62,541.04,540.58,541.04,314871.0,539.7019301620916
2024-08-13 13:05:00-04:00,540.8,540.95,540.54,540.62,168855.0,539.8065082418924
2024-08-13 13:10:00-04:00,540.91,540.95,540.65,540.78,224446.0,539.9116026950455
2024-08-13 13:15:00-04:00,540.91,540.92,540.64,540.92,215185.0,540.0066881526602
2024-08-13 13:20:00-04:00,540.67,540.9,540.62,540.9,189832.0,540.0698607095497
2024-08-13 13:25:00-04:00,540.75,540.81,540.55,540.66,113515.0,540.1346358800688
2024-08-13 13:30:00-04:00,540.49,541.02,540.42,540.75,214978.0,540.168480081967
2024-08-13 13:35:00-04:00,540.73,540.76,540.46,540.49,132748.0,540.2219581693987
2024-08-13 13:40:00-04:00,540.79,540.9,540.68,540.75,146555.0,540.2760573913607
2024-08-13 13:45:00-04:00,540.28,540.8,539.48,540.8,661855.0,540.2764328778978
2024-08-13 13:50:00-04:00,540.56,540.59,540.04,540.28,235262.0,540.303439270479
2024-08-13 13:55:00-04:00,540.72,540.82,540.55,540.6,211571.0,540.3431117209095
2024-08-13 14:00:00-04:00,540.69,540.83,540.57,540.73,261666.0,540.3761486998706
2024-08-13 14:05:00-04:00,540.77,540.86,540.58,540.68,194631.0,540.413658347502
2024-08-13 14:10:00-04:00,540.9,541.03,540.69,540.78,179313.0,540.4599766001209
2024-08-13 14:15:00-04:00,540.55,540.99,540.28,540.89,234171.0,540.4685502572522
2024-08-13 14:20:00-04:00,540.81,540.9,540.5,540.52,188624.0,540.5010692803711
2024-08-13 14:25:00-04:00,540.92,540.93,540.74,540.81,160180.0,540.5409674441453
2024-08-13 14:30:00-04:00,541.05,541.07,540.8,540.92,269738.0,540.5894467351791
2024-08-13 14:35:00-04:00,541.37,541.43,541.05,541.06,311358.0,540.6637851413525
2024-08-13 14:40:00-04:00,541.23,541.4,541.15,541.37,248296.0,540.7177103659856
2024-08-13 14:45:00-04:00,541.34,541.38,541.09,541.22,174306.0,540.7769760454155
2024-08-13 14:50:00-04:00,541.4,541.48,541.2,541.34,207189.0,540.8363116601379
2024-08-13 14:55:00-04:00,541.42,541.48,541.31,541.39,195072.0,540.891901025839
2024-08-13 15:00:00-04:00,541.4,541.69,541.31,541.41,222495.0,540.9402914043305
2024-08-13 15:05:00-04:00,541.11,541.39,540.93,541.39,422492.0,540.9564541277276
2024-08-13 15:10:00-04:00,540.96,541.22,540.93,541.12,442768.0,540.9567918298488
2024-08-13 15:15:00-04:00,540.91,541.13,540.75,540.95,341216.0,540.9523354651013
2024-08-13 15:20:00-04:00,541.2,541.28,540.61,540.91,539189.0,540.9759225636631
2024-08-13 15:25:00-04:00,541.21,541.24,540.96,541.19,258024.0,540.998215652838
2024-08-13 15:30:00-04:00,541.16,541.32,541.05,541.2,493498.0,541.013623685901
2024-08-13 15:35:00-04:00,541.13,541.3,540.94,541.15,486051.0,541.0247071443866
2024-08-13 15:40:00-04:00,541.35,541.37,541.05,541.14,690208.0,541.0556874163498
2024-08-13 15:45:00-04:00,542.01,542.12,541.29,541.34,1419464.0,541.1465743290784
2024-08-13 15:50:00-04:00,541.28,542.03,541.04,542.0,1428706.0,541.1592815358327
2024-08-13 15:55:00-04:00,542.0,542.28,541.09,541.26,3504190.0,541.2393499609915
2024-08-14 09:30:00-04:00,542.27,543.27,542.23,542.87,1132472.0,541.3375071075637
2024-08-14 09:35:00-04:00,542.6,542.72,541.83,542.27,591511.0,541.457744525891
2024-08-14 09:40:00-04:00,541.65,542.66,541.5,542.62,603172.0,541.4760545710443
2024-08-14 09:45:00-04:00,541.94,542.41,541.55,541.67,504378.0,541.5202398499924
2024-08-14 09:50:00-04:00,541.65,542.21,541.57,541.95,406234.0,541.5325979595169
2024-08-14 09:55:00-04:00,541.49,541.82,541.29,541.63,467006.0,541.5285410109915
2024-08-14 10:00:00-04:00,541.72,541.76,541.19,541.5,368991.0,541.5467752004208
2024-08-14 10:05:00-04:00,541.55,541.76,541.13,541.71,336884.0,541.5470823241902
2024-08-14 10:10:00-04:00,541.18,541.61,540.84,541.55,339981.0,541.5121221028388
2024-08-14 10:15:00-04:00,541.52,541.56,541.02,541.21,287373.0,541.512872378759
2024-08-14 10:20:00-04:00,541.93,541.98,541.31,541.52,326541.0,541.5525988188772
2024-08-14 10:25:00-04:00,541.87,542.0,541.34,541.92,221651.0,541.5828275027936
2024-08-14 10:30:00-04:00,540.23,541.96,540.18,541.88,549317.0,541.4539867882419
2024-08-14 10:35:00-04:00,540.97,541.08,540.12,540.24,289883.0,541.4078928084093
2024-08-14 10:40:00-04:00,541.19,541.64,540.88,540.96,242225.0,541.3871411123704
2024-08-14 10:45:00-04:00,541.92,541.92,541.12,541.21,251540.0,541.4378895778589
2024-08-14 10:50:00-04:00,542.12,542.13,541.63,541.9,393637.0,541.5028524752056
2024-08-14 10:55:00-04:00,542.36,542.42,542.02,542.12,268772.0,541.5844855728051
2024-08-14 11:00:00-04:00,542.73,542.81,542.3,542.36,319069.0,541.6935821849189
2024-08-14 11:05:00-04:00,542.37,542.81,542.25,542.73,248877.0,541.7580029292124
2024-08-14 11:10:00-04:00,542.75,542.8,542.34,542.36,178154.0,541.8524788407159
2024-08-14 11:15:00-04:00,542.72,542.82,542.54,542.75,180768.0,541.9350999035048
2024-08-14 11:20:00-04:00,542.76,542.91,542.64,542.72,176407.0,542.0136618174568
2024-08-14 11:25:00-04:00,543.16,543.17,542.78,542.78,146276.0,542.1228368824609
2024-08-14 11:30:00-04:00,543.73,543.96,543.18,543.2,471295.0,542.2759000365122
2024-08-14 11:35:00-04:00,543.97,544.04,543.65,543.75,433660.0,542.4372428901777
2024-08-14 11:40:00-04:00,543.5,544.09,543.47,543.98,352630.0,542.5384578530179
2024-08-14 11:45:00-04:00,543.86,544.01,543.5,543.53,346728.0,542.6643190098733
2024-08-14 11:50:00-04:00,544.29,544.39,543.79,543.86,242899.0,542.8191457708377
2024-08-14 11:55:00-04:00,544.68,544.78,544.3,544.3,267937.0,542.996369983139
2024-08-14 12:00:00-04:00,544.74,544.84,544.49,544.67,302799.0,543.1624299847448
2024-08-14 12:05:00-04:00,544.62,544.96,544.57,544.75,300390.0,543.3012461766739
2024-08-14 12:10:00-04:00,544.52,544.8,544.37,544.62,140086.0,543.4173179693717
2024-08-14 12:15:00-04:00,543.8,544.61,543.65,544.49,424254.0,543.4537638770505
2024-08-14 12:20:00-04:00,542.74,544.07,542.42,543.82,539909.0,543.3857863649505
2024-08-14 12:25:00-04:00,542.64,542.83,542.14,542.69,526957.0,543.314759092098
2024-08-14 12:30:00-04:00,542.87,542.99,542.42,542.65,268879.0,543.2724010833268
2024-08-14 12:35:00-04:00,543.11,543.13,542.63,542.87,226571.0,543.2569343134862
2024-08-14 12:40:00-04:00,542.01,543.25,541.94,543.09,286386.0,543.1381786645828
2024-08-14 12:45:00-04:00,542.23,542.42,541.8,542.02,235956.0,543.0516854584321
2024-08-14 12:50:00-04:00,543.02,543.06,542.24,542.25,228395.0,543.0486677957242
2024-08-14 12:55:00-04:00,543.08,543.16,542.77,543.02,225800.0,543.0516518151791
2024-08-14 13:00:00-04:00,542.87,543.08,542.73,543.07,187005.0,543.0343516423048
2024-08-14 13:05:00-04:00,543.25,543.55,542.83,542.87,206648.0,543.0548895811329
2024-08-14 13:10:00-04:00,542.98,543.3,542.48,543.25,191815.0,543.0477572400727
2024-08-14 13:15:00-04:00,543.16,543.3,542.9,542.97,113075.0,543.0584470267324
2024-08-14 13:20:00-04:00,543.08,543.24,542.78,543.17,167957.0,543.0604996908531
2024-08-14 13:25:00-04:00,543.22,543.23,542.71,543.1,127017.0,543.0756901964862
2024-08-14 13:30:00-04:00,543.36,543.54,543.03,543.16,121210.0,543.1027673206304
2024-08-14 13:35:00-04:00,543.21,543.62,543.09,543.39,164026.0,543.1129799567608
2024-08-14 13:40:00-04:00,543.28,543.39,542.91,543.19,218017.0,543.1288866275455
2024-08-14 13:45:00-04:00,543.43,543.52,543.21,543.22,102491.0,543.1575640915888
2024-08-14 13:50:00-04:00,543.49,543.57,543.12,543.44,122458.0,543.1892246542947
2024-08-14 13:55:00-04:00,543.28,543.57,543.24,543.48,101434.0,543.1978699253142
2024-08-14 14:00:00-04:00,542.99,543.25,542.63,543.23,305525.0,543.17807278957
2024-08-14 14:05:00-04:00,543.0,543.2,542.87,543.0,223221.0,543.1611134762776
2024-08-14 14:10:00-04:00,542.96,543.17,542.89,542.98,216169.0,543.1419598118702
2024-08-14 14:15:00-04:00,542.96,543.17,542.86,542.97,157395.0,543.1246303059778
2024-08-14 14:20:00-04:00,543.27,543.42,542.91,542.91,139571.0,543.1384750387418
2024-08-14 14:25:00-04:00,543.38,543.39,543.18,543.27,124933.0,543.1614774160045
2024-08-14 14:30:00-04:00,543.45,543.56,543.27,543.35,218269.0,543.1889557573373
2024-08-14 14:35:00-04:00,543.53,543.71,543.27,543.48,212203.0,543.2214361614004
2024-08-14 14:40:00-04:00,543.6,543.71,543.44,543.54,260100.0,543.2574898603146
2024-08-14 14:45:00-04:00,543.54,543.74,543.45,543.57,252172.0,543.2843955879038
2024-08-14 14:50:00-04:00,543.83,543.9,543.49,543.55,166578.0,543.3363579128653
2024-08-14 14:55:00-04:00,544.28,544.35,543.82,543.83,263588.0,543.4262285878306
2024-08-14 15:00:00-04:00,544.06,544.28,543.9,544.27,245519.0,543.4865877699419
2024-08-14 15:05:00-04:00,543.95,544.3,543.9,544.06,193113.0,543.5307222680427
2024-08-14 15:10:00-04:00,543.0,544.03,542.88,543.94,675475.0,543.4801772901338
2024-08-14 15:15:00-04:00,543.15,543.29,542.84,543.0,316223.0,543.4487318339307
2024-08-14 15:20:00-04:00,543.23,543.33,542.95,543.13,297252.0,543.4279002306992
2024-08-14 15:25:00-04:00,543.11,543.33,543.08,543.25,204907.0,543.3976240182516
