Date,Close,High,Low,Open,Volume,ema20
2024-10-07 12:35:00-04:00,570.64,570.93,570.64,570.7,119315.0,571.0656533497198
2024-10-07 12:40:00-04:00,570.5,570.7,570.43,570.62,169105.0,571.0117816021275
2024-10-07 12:45:00-04:00,570.62,570.66,570.26,570.5,229917.0,570.9744690685916
2024-10-07 12:50:00-04:00,570.58,570.69,570.4,570.61,155943.0,570.9369005858686
2024-10-07 12:55:00-04:00,570.61,570.68,570.45,570.57,59587.0,570.9057671967382
2024-10-07 13:00:00-04:00,570.82,570.9,570.56,570.62,128211.0,570.897598892287
2024-10-07 13:05:00-04:00,570.82,570.91,570.6,570.84,314104.0,570.890208521593
2024-10-07 13:10:00-04:00,570.82,570.98,570.78,570.82,127657.0,570.8835219957269
2024-10-07 13:15:00-04:00,570.88,570.98,570.79,570.84,113505.0,570.8831865675625
2024-10-07 13:20:00-04:00,570.61,570.97,570.37,570.86,147843.0,570.8571687992231
2024-10-07 13:25:00-04:00,570.37,570.81,570.37,570.6,102414.0,570.8107717707256
2024-10-07 13:30:00-04:00,570.35,570.48,570.13,570.35,121156.0,570.7668887449422
2024-10-07 13:35:00-04:00,570.33,570.55,570.31,570.35,139601.0,570.7252802930429
2024-10-07 13:40:00-04:00,570.27,570.41,570.23,570.33,112697.0,570.6819202651341
2024-10-07 13:45:00-04:00,570.13,570.35,570.11,570.26,125037.0,570.6293564303594
2024-10-07 13:50:00-04:00,570.24,570.34,569.82,570.13,299621.0,570.5922748655632
2024-10-07 13:55:00-04:00,570.43,570.45,570.09,570.24,215844.0,570.5768201164619
2024-10-07 14:00:00-04:00,569.58,570.47,569.5,570.42,173076.0,570.4818848672751
2024-10-07 14:05:00-04:00,569.63,569.76,569.52,569.57,279194.0,570.4007529751536
2024-10-07 14:10:00-04:00,569.87,570.0,569.62,569.63,228874.0,570.3502050727581
2024-10-07 14:15:00-04:00,569.65,569.95,569.58,569.87,181149.0,570.2835188753526
2024-10-07 14:20:00-04:00,569.61,569.78,569.6,569.67,114047.0,570.219374220557
2024-10-07 14:25:00-04:00,569.55,569.78,569.51,569.61,142115.0,570.1556242947897
2024-10-07 14:30:00-04:00,568.61,569.54,567.86,569.54,977645.0,570.0084219810002
2024-10-07 14:35:00-04:00,568.51,568.81,568.02,568.61,398604.0,569.8657151256668
2024-10-07 14:40:00-04:00,568.21,568.99,568.18,568.51,395573.0,569.7080279708414
2024-10-07 14:45:00-04:00,567.05,568.27,566.75,568.19,769764.0,569.4548824498089
2024-10-07 14:50:00-04:00,567.14,567.56,566.9,567.06,514154.0,569.234417454589
2024-10-07 14:55:00-04:00,566.85,567.5,566.63,567.14,486948.0,569.0073300779615
2024-10-07 15:00:00-04:00,567.19,567.33,566.67,566.83,370408.0,568.8342510229176
2024-10-07 15:05:00-04:00,567.93,568.1,567.11,567.17,303979.0,568.7481318778778
2024-10-07 15:10:00-04:00,567.66,567.99,567.57,567.92,350853.0,568.6445002704609
2024-10-07 15:15:00-04:00,567.89,568.0,567.65,567.66,273782.0,568.5726431018455
2024-10-07 15:20:00-04:00,568.09,568.3,567.82,567.87,367819.0,568.526677092146
2024-10-07 15:25:00-04:00,567.88,568.18,567.75,568.08,220939.0,568.4650887976559
2024-10-07 15:30:00-04:00,567.39,568.05,567.16,567.88,1056733.0,568.3626993883553
2024-10-07 15:35:00-04:00,567.4,567.56,566.81,567.4,855318.0,568.2710137323214
2024-10-07 15:40:00-04:00,567.21,567.42,566.77,567.4,1063373.0,568.1699648054337
2024-10-07 15:45:00-04:00,567.35,567.43,566.89,567.2,1198004.0,568.0918729192019
2024-10-07 15:50:00-04:00,568.21,568.68,567.32,567.36,1648918.0,568.1031231173732
2024-10-07 15:55:00-04:00,567.81,568.35,567.23,568.21,3100446.0,568.0752066300043
2024-10-08 09:30:00-04:00,569.75,570.5,569.61,570.44,1180111.0,568.2347107604801
2024-10-08 09:35:00-04:00,569.68,570.1,569.59,569.75,548232.0,568.3723573547201
2024-10-08 09:40:00-04:00,569.96,570.19,569.54,569.67,592982.0,568.5235614161753
2024-10-08 09:45:00-04:00,570.07,570.09,569.52,569.97,310598.0,568.6708412813015
2024-10-08 09:50:00-04:00,570.42,570.56,569.66,570.1,312736.0,568.8374278259395
2024-10-08 09:55:00-04:00,570.74,570.86,570.24,570.42,557749.0,569.01862517585
2024-10-08 10:00:00-04:00,571.22,571.32,570.75,570.75,722713.0,569.2282799210072
2024-10-08 10:05:00-04:00,571.01,571.35,570.83,571.24,479155.0,569.397967547578
2024-10-08 10:10:00-04:00,570.63,571.1,570.5,571.03,351811.0,569.5153039716182
2024-10-08 10:15:00-04:00,570.73,570.83,570.39,570.63,255229.0,569.6309893076545
2024-10-08 10:20:00-04:00,570.57,570.9,570.52,570.72,215402.0,569.7204188974017
2024-10-08 10:25:00-04:00,570.86,570.98,570.53,570.58,222510.0,569.8289504309826
2024-10-08 10:30:00-04:00,571.1,571.2,570.74,570.85,310608.0,569.950002770889
2024-10-08 10:35:00-04:00,571.07,571.22,570.91,571.1,244505.0,570.0566691736615
2024-10-08 10:40:00-04:00,571.93,572.48,570.99,571.09,942418.0,570.2350816333128
2024-10-08 10:45:00-04:00,572.0,572.55,571.78,571.93,529190.0,570.4031690968068
2024-10-08 10:50:00-04:00,571.79,572.13,571.68,572.0,338302.0,570.5352482304443
2024-10-08 10:55:00-04:00,571.81,572.05,571.62,571.77,469503.0,570.6566531608781
2024-10-08 11:00:00-04:00,571.99,572.12,571.8,571.8,212050.0,570.7836385741278
2024-10-08 11:05:00-04:00,571.85,572.03,571.8,572.0,118506.0,570.8851968051633
2024-10-08 11:10:00-04:00,571.52,571.88,571.45,571.85,249138.0,570.9456542522906
2024-10-08 11:15:00-04:00,571.57,571.7,571.25,571.53,263596.0,571.0051157520725
2024-10-08 11:20:00-04:00,571.56,571.98,571.42,571.56,639074.0,571.0579618709227
2024-10-08 11:25:00-04:00,571.84,571.92,571.5,571.56,109171.0,571.1324416927396
2024-10-08 11:30:00-04:00,571.76,572.08,571.73,571.85,145795.0,571.192209150574
2024-10-08 11:35:00-04:00,571.86,571.93,571.71,571.78,95849.0,571.2558082790907
2024-10-08 11:40:00-04:00,571.91,572.03,571.83,571.86,141577.0,571.3181122525107
2024-10-08 11:45:00-04:00,571.92,572.16,571.82,571.92,124244.0,571.3754348951287
2024-10-08 11:50:00-04:00,572.25,572.27,571.93,571.96,115728.0,571.4587268098784
2024-10-08 11:55:00-04:00,572.27,572.33,571.95,572.25,310147.0,571.5359909232233
2024-10-08 12:00:00-04:00,571.79,572.33,571.62,572.27,187892.0,571.5601822638687
2024-10-08 12:05:00-04:00,571.67,571.93,571.4,571.79,233500.0,571.5706410958812
2024-10-08 12:10:00-04:00,571.71,571.95,571.7,571.7,120351.0,571.5839133724639
2024-10-08 12:15:00-04:00,571.81,571.82,571.53,571.71,109248.0,571.6054454322293
2024-10-08 12:20:00-04:00,571.69,571.86,571.67,571.8,53627.0,571.6134982482075
2024-10-08 12:25:00-04:00,572.03,572.1,571.69,571.69,94566.0,571.6531650817116
2024-10-08 12:30:00-04:00,571.98,572.04,571.89,572.02,176361.0,571.6842922167866
2024-10-08 12:35:00-04:00,572.07,572.24,571.97,571.98,165567.0,571.7210262913784
2024-10-08 12:40:00-04:00,572.04,572.19,572.01,572.1,75066.0,571.7514047398186
2024-10-08 12:45:00-04:00,571.73,572.17,571.6,572.05,164654.0,571.7493661931692
2024-10-08 12:50:00-04:00,571.89,571.94,571.61,571.74,144766.0,571.7627598890579
2024-10-08 12:55:00-04:00,571.87,571.94,571.78,571.9,115774.0,571.7729732329572
2024-10-08 13:00:00-04:00,571.52,571.97,571.43,571.87,130920.0,571.748880544104
2024-10-08 13:05:00-04:00,570.79,571.54,570.55,571.52,476088.0,571.6575585875227
2024-10-08 13:10:00-04:00,571.27,571.28,570.62,570.8,350939.0,571.6206482458538
2024-10-08 13:15:00-04:00,571.0,571.27,570.75,571.27,118136.0,571.5615388891058
2024-10-08 13:20:00-04:00,571.25,571.31,570.96,571.05,217132.0,571.5318685187148
2024-10-08 13:25:00-04:00,571.22,571.42,571.19,571.23,142012.0,571.5021667550276
2024-10-08 13:30:00-04:00,571.36,571.36,571.1,571.22,125835.0,571.4886270640726
2024-10-08 13:35:00-04:00,571.28,571.52,571.22,571.35,98335.0,571.4687578198752
2024-10-08 13:40:00-04:00,571.44,571.47,571.25,571.29,53762.0,571.4660189798872
2024-10-08 13:45:00-04:00,571.36,571.48,571.24,571.45,83041.0,571.4559219341836
2024-10-08 13:50:00-04:00,571.49,571.59,571.29,571.35,59262.0,571.4591674642613
2024-10-08 13:55:00-04:00,571.75,571.77,571.44,571.48,117575.0,571.4868658009983
2024-10-08 14:00:00-04:00,571.84,571.93,571.7,571.75,155720.0,571.5204976294747
2024-10-08 14:05:00-04:00,571.8,571.96,571.76,571.89,105479.0,571.5471169028581
2024-10-08 14:10:00-04:00,571.91,571.99,571.77,571.8,142426.0,571.581677197824
2024-10-08 14:15:00-04:00,571.93,572.0,571.84,571.92,53706.0,571.6148507980312
2024-10-08 14:20:00-04:00,571.92,572.04,571.76,571.93,164143.0,571.6439126267901
2024-10-08 14:25:00-04:00,571.95,571.98,571.86,571.93,85118.0,571.6730638051911
2024-10-08 14:30:00-04:00,571.99,571.99,571.75,571.95,122020.0,571.7032482046967
2024-10-08 14:35:00-04:00,572.57,572.79,572.0,572.0,322018.0,571.7857959947256
2024-10-08 14:40:00-04:00,572.36,572.6,572.29,572.57,216990.0,571.840482090466
2024-10-08 14:45:00-04:00,572.46,572.48,572.27,572.36,132567.0,571.8994837961359
2024-10-08 14:50:00-04:00,572.59,572.79,572.47,572.47,258872.0,571.9652472441229
2024-10-08 14:55:00-04:00,572.72,572.9,572.59,572.59,219130.0,572.0371284589684
2024-10-08 15:00:00-04:00,572.54,572.73,572.31,572.71,219996.0,572.0850209866857
2024-10-08 15:05:00-04:00,572.49,572.66,572.36,572.54,227694.0,572.1235904165251
2024-10-08 15:10:00-04:00,572.56,572.64,572.46,572.48,192168.0,572.1651532339989
2024-10-08 15:15:00-04:00,572.88,572.92,572.51,572.54,252335.0,572.23323387838
2024-10-08 15:20:00-04:00,572.86,572.91,572.6,572.88,275195.0,572.2929258899629
2024-10-08 15:25:00-04:00,572.86,573.04,572.76,572.86,373571.0,572.3469329480617
2024-10-08 15:30:00-04:00,573.3,573.48,572.74,572.86,622866.0,572.4377012387225
2024-10-08 15:35:00-04:00,573.6,573.69,573.25,573.3,515875.0,572.5483963588442
2024-10-08 15:40:00-04:00,573.41,573.62,573.33,573.61,587879.0,572.630453848478
2024-10-08 15:45:00-04:00,573.43,573.54,573.26,573.4,842884.0,572.7066011010039
2024-10-08 15:50:00-04:00,573.54,573.78,573.31,573.41,1353878.0,572.7859724247178
2024-10-08 15:55:00-04:00,573.13,573.64,572.94,573.53,2092785.0,572.8187369556971
2024-10-09 09:30:00-04:00,572.99,573.2,572.65,573.16,578158.0,572.8350477218212
2024-10-09 09:35:00-04:00,573.23,573.33,572.55,572.99,440033.0,572.8726622245049
2024-10-09 09:40:00-04:00,573.16,573.79,572.98,573.23,507479.0,572.900027726933
2024-10-09 09:45:00-04:00,573.47,573.69,573.11,573.17,362003.0,572.9543108005585
2024-10-09 09:50:00-04:00,573.62,573.64,573.26,573.47,265454.0,573.0177097719338
2024-10-09 09:55:00-04:00,573.53,573.64,573.31,573.62,359789.0,573.0664993174639
2024-10-09 10:00:00-04:00,573.59,573.8,573.51,573.53,342062.0,573.1163565253245
2024-10-09 10:05:00-04:00,573.71,574.0,573.44,573.57,255871.0,573.172893999103
2024-10-09 10:10:00-04:00,573.83,574.15,573.72,573.72,274089.0,573.2354755229981
2024-10-09 10:15:00-04:00,573.8,573.88,573.51,573.79,271814.0,573.289239758903
2024-10-09 10:20:00-04:00,573.96,574.08,573.72,573.8,298972.0,573.3531216866265
2024-10-09 10:25:00-04:00,574.11,574.44,573.83,573.96,365671.0,573.4252053355192
2024-10-09 10:30:00-04:00,574.14,574.22,573.95,574.1,153563.0,573.4932810178507
2024-10-09 10:35:00-04:00,574.33,574.34,574.06,574.12,226561.0,573.5729685399601
2024-10-09 10:40:00-04:00,574.21,574.42,574.08,574.33,292030.0,573.6336382028211
2024-10-09 10:45:00-04:00,574.39,574.41,574.13,574.21,144380.0,573.7056726596953
2024-10-09 10:50:00-04:00,574.46,574.66,574.33,574.41,237381.0,573.777513358772
2024-10-09 10:55:00-04:00,574.9,574.98,574.42,574.48,282253.0,573.8844168484128
2024-10-09 11:00:00-04:00,575.18,575.38,574.9,574.9,469678.0,574.0078057199926
2024-10-09 11:05:00-04:00,575.27,575.4,575.18,575.19,351293.0,574.1280146990409
2024-10-09 11:10:00-04:00,575.43,575.61,575.21,575.28,280880.0,574.2520132991323
2024-10-09 11:15:00-04:00,575.55,575.58,575.26,575.42,262831.0,574.3756310801673
2024-10-09 11:20:00-04:00,575.87,575.94,575.47,575.55,538064.0,574.5179519296752
2024-10-09 11:25:00-04:00,575.71,575.88,575.68,575.87,309945.0,574.6314803173252
2024-10-09 11:30:00-04:00,576.07,576.18,575.7,575.72,317775.0,574.7684821918657
2024-10-09 11:35:00-04:00,576.18,576.34,576.01,576.07,300427.0,574.902912459307
2024-10-09 11:40:00-04:00,576.51,576.6,576.17,576.17,326129.0,575.0559684155635
2024-10-09 11:45:00-04:00,576.78,576.82,576.45,576.5,338848.0,575.2201618997956
2024-10-09 11:50:00-04:00,577.05,577.06,576.75,576.75,521674.0,575.3944321950531
2024-10-09 11:55:00-04:00,576.89,577.06,576.81,577.06,269135.0,575.5368672240957
2024-10-09 12:00:00-04:00,576.41,576.91,576.39,576.9,567356.0,575.6200227265628
2024-10-09 12:05:00-04:00,576.65,576.72,576.23,576.43,281347.0,575.7181158002235
2024-10-09 12:10:00-04:00,576.36,576.73,576.35,576.66,105652.0,575.7792476287736
2024-10-09 12:15:00-04:00,575.92,576.42,575.91,576.35,253746.0,575.7926526165095
2024-10-09 12:20:00-04:00,576.28,576.46,575.81,575.9,183348.0,575.8390666530324
2024-10-09 12:25:00-04:00,576.26,576.35,576.18,576.29,128830.0,575.8791555432198
2024-10-09 12:30:00-04:00,576.19,576.26,576.1,576.26,76559.0,575.9087597771988
2024-10-09 12:35:00-04:00,576.28,576.35,576.14,576.21,120896.0,575.9441159888942
2024-10-09 12:40:00-04:00,576.33,576.45,576.19,576.29,105347.0,575.9808668470947
2024-10-09 12:45:00-04:00,576.28,576.51,576.13,576.35,204792.0,576.0093557188
2024-10-09 12:50:00-04:00,575.74,576.33,575.56,576.28,254633.0,575.9837027932
2024-10-09 12:55:00-04:00,575.9,576.04,575.7,575.71,153863.0,575.9757310986096
2024-10-09 13:00:00-04:00,575.7,575.92,575.63,575.89,154944.0,575.9494709939801
2024-10-09 13:05:00-04:00,575.83,575.92,575.65,575.68,91636.0,575.9380928040772
2024-10-09 13:10:00-04:00,576.16,576.19,575.81,575.82,173197.0,575.9592268227365
2024-10-09 13:15:00-04:00,576.39,576.61,576.11,576.16,375318.0,576.0002528396187
2024-10-09 13:20:00-04:00,576.55,576.6,576.31,576.34,165937.0,576.052609712036
2024-10-09 13:25:00-04:00,576.48,576.59,576.42,576.54,128065.0,576.093313548985
2024-10-09 13:30:00-04:00,576.44,576.85,576.32,576.47,315302.0,576.1263313062245
2024-10-09 13:35:00-04:00,576.4,576.48,576.3,576.45,121034.0,576.152394991346
2024-10-09 13:40:00-04:00,576.32,576.52,576.25,576.42,160648.0,576.1683573731226
2024-10-09 13:45:00-04:00,576.27,576.4,576.22,576.32,75432.0,576.1780376233014
2024-10-09 13:50:00-04:00,575.72,576.27,575.0,576.26,389056.0,576.1344149925108
2024-10-09 13:55:00-04:00,575.74,576.0,575.62,575.69,174360.0,576.0968516598907
2024-10-09 14:00:00-04:00,576.08,576.08,575.61,575.77,284034.0,576.0952467399011
2024-10-09 14:05:00-04:00,576.03,576.25,576.01,576.09,326805.0,576.0890327646724
2024-10-09 14:10:00-04:00,575.95,576.05,575.7,576.01,164966.0,576.0757915489893
2024-10-09 14:15:00-04:00,575.75,575.94,575.65,575.93,133099.0,576.0447637824188
2024-10-09 14:20:00-04:00,575.74,575.8,575.46,575.74,115816.0,576.0157386602837
2024-10-09 14:25:00-04:00,576.4,576.55,575.78,575.79,287660.0,576.0523349783518
2024-10-09 14:30:00-04:00,576.06,576.44,575.97,576.38,229382.0,576.0530649804135
2024-10-09 14:35:00-04:00,576.18,576.26,576.02,576.07,89688.0,576.0651540298979
2024-10-09 14:40:00-04:00,576.3,576.35,576.12,576.14,149764.0,576.0875203127648
2024-10-09 14:45:00-04:00,576.42,576.45,576.28,576.3,157879.0,576.1191850448824
2024-10-09 14:50:00-04:00,576.19,576.44,576.15,576.4,181256.0,576.1259293263222
2024-10-09 14:55:00-04:00,576.22,576.28,576.05,576.18,115994.0,576.134888438101
2024-10-09 15:00:00-04:00,576.16,576.23,575.98,576.22,138863.0,576.1372800154247
2024-10-09 15:05:00-04:00,576.06,576.31,575.72,576.16,348984.0,576.1299200139557
2024-10-09 15:10:00-04:00,576.07,576.15,575.91,576.05,113324.0,576.1242133459599
2024-10-09 15:15:00-04:00,576.5,576.51,576.06,576.08,244409.0,576.1600025511066
2024-10-09 15:20:00-04:00,576.69,576.81,576.47,576.5,410527.0,576.2104784986202
2024-10-09 15:25:00-04:00,576.71,576.8,576.62,576.68,277598.0,576.2580519749421
2024-10-09 15:30:00-04:00,577.31,577.54,576.69,576.71,608959.0,576.3582375011381
2024-10-09 15:35:00-04:00,577.16,577.45,577.14,577.27,567675.0,576.434595834363
2024-10-09 15:40:00-04:00,576.88,577.18,576.86,577.16,640760.0,576.4770152787094
2024-10-09 15:45:00-04:00,577.04,577.16,576.86,576.89,813318.0,576.5306328712132
2024-10-09 15:50:00-04:00,577.59,577.71,577.03,577.08,1839771.0,576.6315249787167
2024-10-09 15:55:00-04:00,577.1,577.64,577.06,577.58,2180007.0,576.6761416474103
2024-10-10 09:30:00-04:00,575.75,575.95,575.38,575.77,887804.0,576.5879376809903
2024-10-10 09:35:00-04:00,575.3,575.75,574.93,575.75,575264.0,576.4652769494675
2024-10-10 09:40:00-04:00,575.31,575.53,575.11,575.32,303438.0,576.3552505733277
2024-10-10 09:45:00-04:00,574.7,575.62,574.56,575.31,484119.0,576.1976076615822
2024-10-10 09:50:00-04:00,575.5,575.73,574.62,574.7,743104.0,576.1311688366696
2024-10-10 09:55:00-04:00,575.39,576.32,575.34,575.49,1038554.0,576.0605813284154
2024-10-10 10:00:00-04:00,575.87,576.02,575.32,575.41,275648.0,576.0424307257092
2024-10-10 10:05:00-04:00,576.21,576.27,575.67,575.87,285193.0,576.0583897042131
2024-10-10 10:10:00-04:00,576.19,576.65,576.01,576.19,682286.0,576.0709240180976
2024-10-10 10:15:00-04:00,576.05,576.42,576.0,576.19,148860.0,576.0689312544692
2024-10-10 10:20:00-04:00,576.04,576.12,575.7,576.07,221205.0,576.0661758969007
2024-10-10 10:25:00-04:00,575.95,576.16,575.76,576.03,135480.0,576.0551115257673
2024-10-10 10:30:00-04:00,575.8,576.19,575.59,575.95,215890.0,576.03081518998
2024-10-10 10:35:00-04:00,575.83,575.95,575.51,575.8,134491.0,576.0116899337914
2024-10-10 10:40:00-04:00,576.0,576.24,575.58,575.79,165935.0,576.0105766067637
2024-10-10 10:45:00-04:00,575.79,576.11,575.61,575.97,124811.0,575.9895693108815
2024-10-10 10:50:00-04:00,575.36,576.05,575.27,575.8,215369.0,575.9296103288927
2024-10-10 10:55:00-04:00,575.44,575.66,575.13,575.36,191096.0,575.8829807737601
2024-10-10 11:00:00-04:00,575.5,575.53,575.14,575.44,189433.0,575.8465064143544
2024-10-10 11:05:00-04:00,575.95,576.08,575.4,575.48,312387.0,575.8563629463207
2024-10-10 11:10:00-04:00,576.35,576.37,575.9,575.94,181541.0,575.9033759990521
2024-10-10 11:15:00-04:00,576.28,576.56,576.22,576.36,222411.0,575.9392449515233
2024-10-10 11:20:00-04:00,576.23,576.34,576.07,576.29,132740.0,575.966935908521
2024-10-10 11:25:00-04:00,576.29,576.44,576.11,576.23,109711.0,575.9977039172333
2024-10-10 11:30:00-04:00,576.35,576.38,575.88,576.29,197655.0,576.0312559251158
2024-10-10 11:35:00-04:00,576.47,576.48,576.2,576.32,102048.0,576.0730410751048
2024-10-10 11:40:00-04:00,576.43,576.49,576.06,576.45,175331.0,576.1070371631901
2024-10-10 11:45:00-04:00,576.45,576.57,576.35,576.43,136827.0,576.1397002905053
2024-10-10 11:50:00-04:00,576.59,576.59,576.31,576.45,115401.0,576.1825859771238
2024-10-10 11:55:00-04:00,576.96,577.0,576.55,576.59,210288.0,576.2566254078739
2024-10-10 12:00:00-04:00,576.93,577.09,576.86,576.95,336804.0,576.3207563214097
2024-10-10 12:05:00-04:00,577.14,577.26,576.92,576.92,172519.0,576.3987795288945
2024-10-10 12:10:00-04:00,577.38,577.49,577.13,577.14,251056.0,576.4922290975712
2024-10-10 12:15:00-04:00,577.5,577.58,577.36,577.38,166685.0,576.5882072787549
2024-10-10 12:20:00-04:00,577.35,577.55,577.32,577.5,228850.0,576.6607589664925
2024-10-10 12:25:00-04:00,577.17,577.4,576.89,577.36,353262.0,576.7092581125409
2024-10-10 12:30:00-04:00,577.0,577.21,576.61,577.17,224328.0,576.7369478161083
2024-10-10 12:35:00-04:00,577.01,577.15,576.89,577.01,121123.0,576.7629527860028
2024-10-10 12:40:00-04:00,576.28,577.05,575.97,577.02,351086.0,576.716957282574
2024-10-10 12:45:00-04:00,576.09,576.51,575.79,576.29,780389.0,576.657247065186
2024-10-10 12:50:00-04:00,576.34,576.37,575.91,576.08,348808.0,576.6270330589778
2024-10-10 12:55:00-04:00,576.22,576.41,575.98,576.35,270107.0,576.5882680057417
2024-10-10 13:00:00-04:00,576.11,576.4,576.08,576.21,157210.0,576.5427186718615
2024-10-10 13:05:00-04:00,575.53,576.11,575.26,576.07,344694.0,576.4462692745414
2024-10-10 13:10:00-04:00,575.63,575.82,575.4,575.5,301650.0,576.3685293436326
2024-10-10 13:15:00-04:00,575.95,575.98,575.52,575.63,212059.0,576.3286694061438
2024-10-10 13:20:00-04:00,576.49,576.6,575.95,575.96,252426.0,576.3440342246063
2024-10-10 13:25:00-04:00,576.37,576.54,576.22,576.47,172584.0,576.3465071555961
2024-10-10 13:30:00-04:00,576.54,576.63,576.37,576.38,105790.0,576.3649350455394
2024-10-10 13:35:00-04:00,576.34,576.68,576.3,576.55,175643.0,576.3625602792976
2024-10-10 13:40:00-04:00,576.37,576.52,576.2,576.37,165250.0,576.3632688241264
2024-10-10 13:45:00-04:00,575.84,576.44,575.68,576.38,227461.0,576.3134336980191
2024-10-10 13:50:00-04:00,575.66,575.84,574.77,575.84,512161.0,576.2512019172555
2024-10-10 13:55:00-04:00,576.22,576.26,575.57,575.66,294029.0,576.2482303060883
2024-10-10 14:00:00-04:00,575.68,576.23,575.59,576.23,239910.0,576.1941131340799
2024-10-10 14:05:00-04:00,575.72,575.86,575.53,575.68,140223.0,576.1489595022628
2024-10-10 14:10:00-04:00,575.62,575.88,575.53,575.71,149122.0,576.0985824068092
2024-10-10 14:15:00-04:00,575.56,575.63,575.37,575.61,227081.0,576.047288844256
2024-10-10 14:20:00-04:00,575.49,575.67,575.31,575.55,286926.0,575.9942137162316
2024-10-10 14:25:00-04:00,575.38,575.58,575.32,575.48,208948.0,575.9357171718285
2024-10-10 14:30:00-04:00,575.42,575.47,575.13,575.37,323138.0,575.886601250702
2024-10-10 14:35:00-04:00,575.22,575.48,575.12,575.41,281522.0,575.8231154173018
2024-10-10 14:40:00-04:00,575.02,575.43,574.49,575.24,395963.0,575.7466282347016
2024-10-10 14:45:00-04:00,575.22,575.39,575.0,575.01,261910.0,575.69647316473
2024-10-10 14:50:00-04:00,575.16,575.21,574.96,575.21,241417.0,575.6453804823748
2024-10-10 14:55:00-04:00,575.3,575.44,575.15,575.18,240782.0,575.612487103101
2024-10-10 15:00:00-04:00,575.0,575.39,574.89,575.3,287571.0,575.5541549980437
2024-10-10 15:05:00-04:00,574.98,575.13,574.84,575.02,254690.0,575.4994735696586
2024-10-10 15:10:00-04:00,575.06,575.15,574.86,574.97,214061.0,575.4576189439767
2024-10-10 15:15:00-04:00,575.28,575.33,574.9,575.06,174305.0,575.4407028540742
2024-10-10 15:20:00-04:00,575.3,575.51,575.22,575.27,288684.0,575.4273025822575
2024-10-10 15:25:00-04:00,575.39,575.44,575.23,575.3,151281.0,575.4237499553759
